id,row_index,col_index,P_2001mean,P_2002mean,P_2003mean,P_2004mean,P_2005mean,P_2006mean,P_2007mean,P_2008mean,P_2009mean,P_2010mean,P_2011mean,P_2012mean,P_2013mean,P_2014mean,P_2015mean,P_2016mean,P_2017mean,P_2018mean,P_2019mean,P_2020mean
1778,17,16,1081.920372,1265.904446,1135.94426,1293.936297,1267.880558,1429.960186,1056.936297,1587.920372,1322.920372,1375.952223,1248.920372,1023.912409,990.9681487,1105.912409,1447.94426,696.9601859,1059.94426,1148.936297,1223.952223,1241.920372
1779,18,16,,,,,,,,,,,,,,,,,,,,
1780,19,16,,,,,,,,,,,,,,,,,,,,
1781,20,16,,,,,,,,,,,,,,,,,,,,
1782,21,16,,,,,,,,,,,,,,,,,,,,
1783,22,16,,,,,,,,,,,,,,,,,,,,
1784,23,16,1045,1224,1092,1244,1217,1393,1008,1498,1262,1298,1178,1004,972,1093,1421,698,1017,1106,1293,1154
1785,24,16,1044.277029,1221.666039,1093.729662,1244.634979,1216.204732,1392.421623,1006.543831,1494.607505,1260.471534,1292.299466,1171.710862,1004.85187,970.6884255,1096.893107,1423.318266,700.679751,1014.738336,1105.24088,1299.273442,1152.915544
1786,25,16,1047.382235,1223.009033,1096.806822,1247.98476,1215.497258,1394.820481,1009.391341,1495.275327,1260.849099,1289.054015,1169.576404,1010.330851,971.6391862,1104.315685,1430.961139,705.8391369,1016.719974,1107.065414,1300.871657,1158.443303
1787,26,16,1052.250337,1226.287923,1103.07412,1252.39573,1216.896573,1401.957865,1014.215727,1499.436115,1264.674208,1286.581978,1168.749268,1016.697282,975.8675474,1113.687948,1439.746518,711.4891267,1020.757245,1109.873499,1302.108401,1162.974138
1788,27,16,1055.210261,1228.478143,1107.908647,1253.740266,1217.706123,1408.681568,1016.038439,1500.904391,1267.006511,1280.287643,1166.568357,1020.950052,979.6419904,1120.012681,1445.148643,716.1798828,1022.607033,1111.981679,1300.902887,1162.977723
